t,led,rgb
43.026449416666665,2,#000000
43.026479416666668,3,#996600
43.026509416666670,4,#000000
43.026539416666665,5,#000000
43.026569500000001,6,#906f00
43.026599500000003,7,#000000
43.026629499999999,8,#000000
43.026659500000001,9,#877800
43.026689500000003,10,#000000
43.026719583333332,11,#000000
43.026750083333333,12,#7e8100
43.076988749999998,0,#000000
43.077018750000001,1,#a25d00
43.077048750000003,2,#000000
43.077078833333331,3,#000000
43.077108833333334,4,#996600
43.077138833333336,5,#000000
43.077168833333332,6,#000000
43.077198833333334,7,#906f00
43.077228833333336,8,#000000
43.077258916666665,9,#000000
43.077288916666667,10,#877800
43.077318916666670,11,#000000
43.077348916666665,12,#000000
43.127595666666664,0,#000000
43.127625666666667,1,#000000
43.127655750000002,2,#a25d00
43.127685749999998,3,#000000
43.127715750000000,4,#000000
43.127745750000003,5,#996600
43.127775749999998,6,#000000
43.127805833333333,7,#000000
43.127835833333336,8,#906f00
43.127865833333331,9,#000000
43.127895833333334,10,#000000
43.127925833333336,11,#877800
43.127955916666664,12,#000000
43.178194499999996,0,#9f6000
43.178224583333332,1,#000000
43.178254583333334,2,#000000
43.178284583333337,3,#966900
43.178314583333332,4,#000000
43.178344583333335,5,#000000
43.178374666666670,6,#8d7200
43.178404666666665,7,#000000
43.178434666666668,8,#000000
43.178464666666663,9,#847b00
43.178494666666666,10,#000000
43.178524750000001,11,#000000
43.178555250000002,12,#7b8400
43.228794166666667,0,#000000
43.228824166666669,1,#9f6000
43.228854166666665,2,#000000
43.228884250000000,3,#000000
43.228914250000003,4,#966900
43.228944249999998,5,#000000
43.228974250000000,6,#000000
43.229004250000003,7,#8d7200
43.229034249999998,8,#000000
43.229064333333334,9,#000000
43.229094333333336,10,#847b00
43.229124333333331,11,#000000
43.229154333333334,12,#000000
43.279397250000002,0,#000000
43.279427249999998,1,#000000
43.279457250000000,2,#9f6000
43.279487250000003,3,#000000
43.279517249999998,4,#000000
43.279547333333333,5,#966900
43.279577333333336,6,#000000
43.279607333333331,7,#000000
43.279637333333334,8,#8d7200
43.279667333333336,9,#000000
43.279697416666664,10,#000000
43.279727416666667,11,#847b00
43.279757416666669,12,#000000
43.329997416666664,0,#9c6300
43.330027500000000,1,#000000
43.330057500000002,2,#000000
43.330087499999998,3,#936c00
43.330117500000000,4,#000000
43.330147500000002,5,#000000
43.330177583333331,6,#8a7500
43.330207583333333,7,#000000
43.330237583333336,8,#000000
43.330267583333331,9,#817e00
43.330297583333333,10,#000000
43.330327666666669,11,#000000
43.330358166666670,12,#788700
43.380610750000002,0,#000000
43.380640749999998,1,#9c6300
43.380670750000000,2,#000000
43.380700750000003,3,#000000
43.380730749999998,4,#936c00
43.380760750000000,5,#000000
43.380790833333336,6,#000000
43.380820833333331,7,#8a7500
43.380850833333334,8,#000000
43.380880833333336,9,#000000
43.380910833333331,10,#817e00
43.380940916666667,11,#000000
43.380970916666669,12,#000000
43.431206500000002,0,#000000
43.431236499999997,1,#000000
43.431266583333333,2,#9c6300
43.431296583333335,3,#000000
43.431326583333330,4,#000000
43.431356583333333,5,#936c00
43.431386583333335,6,#000000
43.431416666666664,7,#000000
43.431446666666666,8,#8a7500
43.431476666666669,9,#000000
43.431506666666664,10,#000000
43.431536666666666,11,#817e00
43.431566750000002,12,#000000
43.481805583333333,0,#996600
43.481835666666669,1,#000000
43.481865666666664,2,#000000
43.481895666666667,3,#906f00
43.481925666666669,4,#000000
43.481955666666664,5,#000000
43.481985750000000,6,#877800
43.482015750000002,7,#000000
43.482045749999997,8,#000000
43.482076249999999,9,#7e8100
43.482105750000002,10,#000000
43.482135833333331,11,#000000
43.482166333333332,12,#758a00
43.532407083333332,0,#000000
43.532437166666668,1,#996600
43.532467166666663,2,#000000
43.532497166666666,3,#000000
43.532527166666668,4,#906f00
43.532557166666663,5,#000000
43.532587249999999,6,#000000
43.532617250000001,7,#877800
43.532647249999997,8,#000000
43.532677249999999,9,#000000
43.532707750000000,10,#7e8100
43.532737333333330,11,#000000
43.532767333333332,12,#000000
43.582999583333333,0,#000000
43.583029583333335,1,#000000
43.583059583333331,2,#996600
43.583089583333333,3,#000000
43.583119583333335,4,#000000
43.583149666666664,5,#906f00
43.583179666666666,6,#000000
43.583209666666669,7,#000000
43.583239666666664,8,#877800
43.583269666666666,9,#000000
43.583299750000002,10,#000000
43.583330250000003,11,#7e8100
43.583359750000000,12,#000000
43.633609416666665,0,#966900
43.633639416666668,1,#000000
43.633669416666663,2,#000000
43.633699499999999,3,#8d7200
43.633729500000001,4,#000000
43.633759499999996,5,#000000
43.633789499999999,6,#847b00
43.633819500000001,7,#000000
43.633849583333337,8,#000000
43.633880083333331,9,#7b8400
43.633909583333335,10,#000000
43.633939583333330,11,#000000
43.633970083333331,12,#728d00
43.684207666666666,0,#000000
43.684237666666668,1,#966900
43.684267666666663,2,#000000
43.684297749999999,3,#000000
43.684327750000001,4,#8d7200
43.684357749999997,5,#000000
43.684387749999999,6,#000000
43.684417750000001,7,#847b00
43.684447749999997,8,#000000
43.684477833333332,9,#000000
43.684508333333333,10,#7b8400
43.684537833333330,11,#000000
43.684567833333332,12,#000000
43.734803249999999,0,#000000
43.734833333333334,1,#000000
43.734863333333337,2,#966900
43.734893333333332,3,#000000
43.734923333333334,4,#000000
43.734953333333330,5,#8d7200
43.734983416666665,6,#000000
43.735013416666668,7,#000000
43.735043416666670,8,#847b00
43.735073416666665,9,#000000
43.735103416666668,10,#000000
43.735134000000002,11,#7b8400
43.735163499999999,12,#000000
43.785409083333334,0,#936c00
43.785439083333330,1,#000000
43.785469083333332,2,#000000
43.785499166666668,3,#8a7500
43.785529166666670,4,#000000
43.785559166666665,5,#000000
43.785589166666668,6,#817e00
43.785619166666663,7,#000000
43.785649249999999,8,#000000
43.785679750000000,9,#788700
43.785709249999996,10,#000000
43.785739249999999,11,#000000
43.785769750000000,12,#6f9000
43.836007916666667,0,#000000
43.836038000000002,1,#936c00
43.836067999999997,2,#000000
43.836098000000000,3,#000000
43.836128000000002,4,#8a7500
43.836157999999998,5,#000000
43.836188083333333,6,#000000
43.836218083333335,7,#817e00
43.836248083333331,8,#000000
43.836278083333333,9,#000000
43.836308583333334,10,#788700
43.836338166666664,11,#000000
43.836368166666666,12,#000000
43.886608166666669,0,#000000
43.886638166666664,1,#000000
43.886668166666666,2,#936c00
43.886698166666669,3,#000000
43.886728166666664,4,#000000
43.886758250000000,5,#8a7500
43.886788250000002,6,#000000
43.886818249999997,7,#000000
43.886848250000000,8,#817e00
43.886878250000002,9,#000000
43.886908333333331,10,#000000
43.886938833333332,11,#788700
43.886968333333336,12,#000000
43.937213749999998,0,#906f00
43.937243750000000,1,#000000
43.937273750000003,2,#000000
43.937303833333331,3,#877800
43.937333833333334,4,#000000
43.937363833333336,5,#000000
43.937394333333330,6,#7e8100
43.937423833333334,7,#000000
43.937453916666669,8,#000000
43.937484416666663,9,#758a00
43.937513916666667,10,#000000
43.937543916666669,11,#000000
43.937574416666664,12,#6c9300
43.987812249999998,0,#000000
43.987842250000000,1,#906f00
43.987872250000002,2,#000000
43.987902249999998,3,#000000
43.987932333333333,4,#877800
43.987962333333336,5,#000000
43.987992333333331,6,#000000
43.988022833333332,7,#7e8100
43.988052333333336,8,#000000
43.988082416666664,9,#000000
43.988112916666665,10,#758a00
43.988142416666669,11,#000000
43.988172416666664,12,#000000
44.038419333333330,0,#000000
44.038449333333332,1,#000000
44.038479333333335,2,#906f00
44.038509333333330,3,#000000
44.038539333333333,4,#000000
44.038569416666668,5,#877800
44.038599416666663,6,#000000
44.038629416666666,7,#000000
44.038659916666667,8,#7e8100
44.038689416666664,9,#000000
44.038719499999999,10,#000000
44.038750000000000,11,#758a00
44.038779499999997,12,#000000
44.089018166666669,0,#8d7200
44.089048166666664,1,#000000
44.089078166666667,2,#000000
44.089108250000002,3,#847b00
44.089138249999998,4,#000000
44.089168250000000,5,#000000
44.089198750000001,6,#7b8400
44.089228249999998,7,#000000
44.089258333333333,8,#000000
44.089288833333335,9,#728d00
44.089318333333331,10,#000000
44.089348333333334,11,#000000
44.089378833333335,12,#699600
44.139613916666669,0,#000000
44.139643916666664,1,#8d7200
44.139673916666666,2,#000000
44.139703916666669,3,#000000
44.139733999999997,4,#847b00
44.139764000000000,5,#000000
44.139794000000002,6,#000000
44.139824500000003,7,#7b8400
44.139854000000000,8,#000000
44.139884083333335,9,#000000
44.139914583333336,10,#728d00
44.139944083333333,11,#000000
44.139974083333335,12,#000000
44.190216999999997,0,#000000
44.190247083333333,1,#000000
44.190277083333335,2,#8d7200
44.190307083333330,3,#000000
44.190337083333333,4,#000000
44.190367083333335,5,#847b00
44.190397166666664,6,#000000
44.190427166666666,7,#000000
44.190457666666667,8,#7b8400
44.190487166666664,9,#000000
44.190517166666666,10,#000000
44.190547750000000,11,#728d00
44.190577249999997,12,#000000
44.240815916666669,0,#8a7500
44.240845916666665,1,#000000
44.240875916666667,2,#000000
44.240905916666669,3,#817e00
44.240935916666665,4,#000000
44.240966000000000,5,#000000
44.240996500000001,6,#788700
44.241025999999998,7,#000000
44.241056000000000,8,#000000
44.241086500000002,9,#6f9000
44.241116083333331,10,#000000
44.241146083333334,11,#000000
44.241176583333335,12,#669900
44.291429083333334,0,#000000
44.291459083333336,1,#8a7500
44.291489083333332,2,#000000
44.291519166666667,3,#000000
44.291549166666670,4,#817e00
44.291579166666665,5,#000000
44.291609166666667,6,#000000
44.291639666666669,7,#788700
44.291669249999998,8,#000000
44.291699250000001,9,#000000
44.291729750000002,10,#6f9000
44.291759249999998,11,#000000
44.291789250000001,12,#000000
44.342024916666666,0,#000000
44.342054916666669,1,#000000
44.342084916666664,2,#8a7500
44.342114916666667,3,#000000
44.342144916666669,4,#000000
44.342174999999997,5,#817e00
44.342205000000000,6,#000000
44.342235000000002,7,#000000
44.342265500000003,8,#788700
44.342295000000000,9,#000000
44.342325083333336,10,#000000
44.342355583333337,11,#6f9000
44.342385083333333,12,#000000
44.392623999999998,0,#877800
44.392654000000000,1,#000000
44.392684000000003,2,#000000
44.392714583333330,3,#7e8100
44.392744083333334,4,#000000
44.392774083333336,5,#000000
44.392804583333330,6,#758a00
44.392834083333334,7,#000000
44.392864166666669,8,#000000
44.392894666666663,9,#6c9300
44.392924166666667,10,#000000
44.392954166666669,11,#000000
44.392984666666663,12,#639c00
44.443228833333336,0,#000000
44.443258833333331,1,#877800
44.443288833333334,2,#000000
44.443318833333336,3,#000000
44.443349333333330,4,#7e8100
44.443378916666667,5,#000000
44.443408916666669,6,#000000
44.443439416666664,7,#758a00
44.443468916666667,8,#000000
44.443498916666670,9,#000000
44.443529499999997,10,#6c9300
44.443559000000000,11,#000000
44.443589000000003,12,#000000
44.493824583333335,0,#000000
44.493854666666664,1,#000000
44.493884666666666,2,#877800
44.493914666666669,3,#000000
44.493944666666664,4,#000000
44.493975166666665,5,#7e8100
44.494004750000002,6,#000000
44.494034749999997,7,#000000
44.494065249999998,8,#758a00
44.494094750000002,9,#000000
44.494124749999997,10,#000000
44.494155333333332,11,#6c9300
44.494184833333335,12,#000000
44.544434250000002,0,#847b00
44.544464249999997,1,#000000
44.544494250000000,2,#000000
44.544524750000001,3,#7b8400
44.544554333333330,4,#000000
44.544584333333333,5,#000000
44.544614833333334,6,#728d00
44.544644333333331,7,#000000
44.544674333333333,8,#000000
44.544704916666667,9,#699600
44.544734416666664,10,#000000
44.544764416666666,11,#000000
44.544794916666667,12,#609f00
44.595032916666668,0,#000000
44.595062916666670,1,#847b00
44.595092916666665,2,#000000
44.595123000000001,3,#000000
44.595153500000002,4,#7b8400
44.595182999999999,5,#000000
44.595213000000001,6,#000000
44.595243500000002,7,#728d00
44.595273083333332,8,#000000
44.595303083333334,9,#000000
44.595333583333336,10,#699600
44.595363083333332,11,#000000
44.595393083333335,12,#000000
44.645628750000000,0,#000000
44.645658750000003,1,#000000
44.645688749999998,2,#847b00
44.645718750000000,3,#000000
44.645748750000003,4,#000000
44.645779333333330,5,#7b8400
44.645808833333334,6,#000000
44.645838833333336,7,#000000
44.645869333333330,8,#728d00
44.645898833333334,9,#000000
44.645928916666669,10,#000000
44.645959416666663,11,#699600
44.645988916666667,12,#000000
44.696230249999999,0,#817e00
44.696260250000002,1,#000000
44.696290333333330,2,#000000
44.696320833333331,3,#788700
44.696350333333335,4,#000000
44.696380333333330,5,#000000
44.696410833333331,6,#6f9000
44.696440416666668,7,#000000
44.696470416666664,8,#000000
44.696500916666665,9,#669900
44.696530416666668,10,#000000
44.696560416666664,11,#000000
44.696590999999998,12,#5da200
44.746828916666665,0,#000000
44.746859000000001,1,#817e00
44.746889000000003,2,#000000
44.746918999999998,3,#000000
44.746949499999999,4,#788700
44.746979000000003,5,#000000
44.747009083333332,6,#000000
44.747039583333333,7,#6f9000
44.747069083333336,8,#000000
44.747099083333332,9,#000000
44.747129583333333,10,#669900
44.747159166666670,11,#000000
44.747189166666665,12,#000000
44.797421083333333,0,#000000
44.797451083333335,1,#000000
44.797481083333331,2,#817e00
44.797511083333333,3,#000000
44.797541166666669,4,#000000
44.797571666666670,5,#788700
44.797601166666666,6,#000000
44.797631166666669,7,#000000
44.797661666666670,8,#6f9000
44.797691250000000,9,#000000
44.797721250000002,10,#000000
44.797751750000003,11,#669900
44.797781250000000,12,#000000
44.848027083333335,0,#7e8100
44.848056583333332,1,#000000
44.848086583333334,2,#000000
44.848117083333335,3,#758a00
44.848146583333332,4,#000000
44.848176666666667,5,#000000
44.848207166666668,6,#6c9300
44.848236666666665,7,#000000
44.848266666666667,8,#000000
44.848297166666669,9,#639c00
44.848326749999998,10,#000000
44.848356750000001,11,#000000
44.848387250000002,12,#5aa500
44.898625250000002,0,#000000
44.898655750000003,1,#7e8100
44.898685250000000,2,#000000
44.898715250000002,3,#000000
44.898745833333336,4,#758a00
44.898775333333333,5,#000000
44.898805333333335,6,#000000
44.898835833333337,7,#6c9300
44.898865333333333,8,#000000
44.898895416666669,9,#000000
44.898925916666670,10,#639c00
44.898955416666666,11,#000000
44.898985416666669,12,#000000
44.949235833333333,0,#000000
44.949265833333335,1,#000000
44.949296333333336,2,#7e8100
44.949325833333333,3,#000000
44.949355833333335,4,#000000
44.949386416666670,5,#758a00
44.949415916666666,6,#000000
44.949445916666669,7,#000000
44.949476416666670,8,#6c9300
44.949505916666666,9,#000000
44.949536000000002,10,#000000
44.949566500000003,11,#639c00
44.949596000000000,12,#000000
44.999836583333334,0,#7b8400
44.999866083333330,1,#000000
44.999896166666666,2,#000000
44.999926666666667,3,#728d00
44.999956166666664,4,#000000
44.999986166666666,5,#000000
45.000016666666667,6,#699600
45.000046249999997,7,#000000
45.000076249999999,8,#000000
45.000106750000000,9,#609f00
45.000136249999997,10,#000000
45.000166249999999,11,#000000
45.000196833333334,12,#57a800
45.050434750000001,0,#000000
45.050465333333335,1,#7b8400
45.050494833333332,2,#000000
45.050524833333334,3,#000000
45.050555333333335,4,#728d00
45.050584833333332,5,#000000
45.050614916666667,6,#000000
45.050645416666669,7,#699600
45.050674916666665,8,#000000
45.050704916666668,9,#000000
45.050735416666669,10,#609f00
45.050764999999998,11,#000000
45.050795000000001,12,#000000
45.101036916666665,0,#000000
45.101066916666667,1,#000000
45.101097416666668,2,#7b8400
45.101126999999998,3,#000000
45.101157000000001,4,#000000
45.101187500000002,5,#728d00
45.101216999999998,6,#000000
45.101247000000001,7,#000000
45.101277583333335,8,#699600
45.101307083333332,9,#000000
45.101337083333334,10,#000000
45.101367583333335,11,#609f00
45.101397083333332,12,#000000
45.151637333333333,0,#788700
45.151666833333330,1,#000000
45.151696833333332,2,#000000
45.151727416666667,3,#6f9000
45.151756916666663,4,#000000
45.151786916666666,5,#000000
45.151817416666667,6,#669900
45.151846916666663,7,#000000
45.151876999999999,8,#000000
45.151907500000000,9,#5da200
45.151936999999997,10,#000000
45.151966999999999,11,#000000
45.151997500000000,12,#54ab00
45.202246500000001,0,#000000
45.202277000000002,1,#788700
45.202306499999999,2,#000000
45.202336500000001,3,#000000
45.202367000000002,4,#6f9000
45.202396583333332,5,#000000
45.202426583333335,6,#000000
45.202457083333336,7,#669900
45.202486583333332,8,#000000
45.202516583333335,9,#000000
45.202547083333336,10,#5da200
45.202576666666666,11,#000000
45.202606666666668,12,#000000
45.252841416666669,0,#000000
45.252871416666665,1,#000000
45.252901916666666,2,#788700
45.252931416666669,3,#000000
45.252961499999998,4,#000000
45.252991999999999,5,#6f9000
45.253021500000003,6,#000000
45.253051499999998,7,#000000
